dew,humidity,pressure,temperature,timestamp,volt,rainfall,rainrate
25.48763,94.24,1008.72,26.49,1763121035,4.11,,
25.4767,94.29,1008.76,26.47,1763121095,4.11,,
25.48027,94.31,1008.75,26.47,1763121155,4.1,,
25.50168,94.43,1008.76,26.47,1763121215,4.1,,
25.50778,94.52,1008.77,26.46,1763121275,4.1,,
25.5284,94.58,1008.72,26.47,1763121335,4.1,,
25.52456,94.67,1008.77,26.45,1763121395,4.1,,
25.52811,94.69,1008.77,26.45,1763121455,4.1,,
25.51358,94.72,1008.82,26.43,1763121515,4.1,,
25.49832,94.69,1008.87,26.42,1763121575,4.1,,
25.49832,94.69,1008.88,26.42,1763121635,4.1,,
25.48305,94.66,1008.88,26.41,1763121695,4.11,,
25.46956,94.64,1008.94,26.4,1763121755,4.1,,
25.46141,94.65,1008.98,26.39,1763121816,4.1,,
25.42272,94.6,1008.98,26.36,1763121876,4.1,,
25.42272,94.6,1009.01,26.36,1763121936,4.1,,
25.41279,94.6,1009.03,26.35,1763121996,4.11,,
25.41457,94.61,1009.04,26.35,1763122056,4.1,,
25.40998,94.64,1009.06,26.34,1763122116,4.1,,
25.39544,94.67,1009.07,26.32,1763122176,4.1,,
25.42064,94.7,1009.09,26.34,1763122236,4.1,,
25.41143,94.76,1009.11,26.32,1763122296,4.1,,
25.43024,94.81,1009.13,26.33,1763122356,4.1,,
25.44549,94.84,1009.18,26.34,1763122416,4.1,,
25.41392,94.83,1009.18,26.31,1763122476,4.11,,
25.41392,94.83,1009.18,26.31,1763122536,4.11,,
25.38412,94.83,1009.19,26.28,1763122596,4.11,,
25.37241,94.82,1009.21,26.27,1763122656,4.11,,
25.37241,94.82,1009.22,26.27,1763122716,4.1,,
25.34261,94.82,1009.23,26.24,1763122776,4.1,,
25.36425,94.83,1009.26,26.26,1763122836,4.1,,
25.33268,94.82,1009.24,26.23,1763122896,4.1,,
25.29934,94.8,1009.29,26.2,1763122956,4.11,,
25.32452,94.83,1009.3,26.22,1763123016,4.11,,
25.31281,94.82,1009.36,26.21,1763123077,4.1,,
25.2894,94.8,1009.33,26.19,1763123137,4.11,,
25.28763,94.79,1009.34,26.19,1763123197,4.1,,
25.27769,94.79,1009.33,26.18,1763123257,4.11,,
25.26315,94.82,1009.35,26.16,1763123317,4.1,,
25.24682,94.84,1009.33,26.14,1763123377,4.1,,
25.26207,94.87,1009.31,26.15,1763123437,4.1,,
25.26384,94.88,1009.33,26.15,1763123497,4.11,,
25.26276,94.93,1009.36,26.14,1763123557,4.1,,
25.26984,94.97,1009.35,26.14,1763123617,4.1,,
25.27868,95.02,1009.33,26.14,1763123677,4.1,,
25.29039,95.03,1009.39,26.15,1763123737,4.1,,
25.2893,95.08,1009.38,26.14,1763123797,4.1,,
25.28466,95.11,1009.43,26.13,1763123857,4.1,,
25.29526,95.17,1009.43,26.13,1763123917,4.1,,
25.29879,95.19,1009.47,26.13,1763123977,4.11,,
25.32285,95.27,1009.43,26.14,1763124037,4.1,,
25.31997,95.31,1009.51,26.13,1763124097,4.11,,
25.33697,95.35,1009.46,26.14,1763124157,4.1,,
25.3259,95.4,1009.47,26.12,1763124217,4.11,,
25.3376,95.41,1009.48,26.13,1763124277,4.1,,
25.34465,95.45,1009.51,26.13,1763124341,4.1,,
25.34175,95.49,1009.47,26.12,1763124398,4.11,,
25.34994,95.48,1009.44,26.13,1763124458,4.1,,
25.35232,95.55,1009.46,26.12,1763124518,4.1,,
25.35232,95.55,1009.42,26.12,1763124578,4.1,,
25.35056,95.54,1009.44,26.12,1763124638,4.11,,
25.34299,95.61,1009.47,26.1,1763124698,4.11,,
25.35293,95.61,1009.44,26.11,1763124758,4.11,,
25.34651,95.63,1009.42,26.1,1763124818,4.1,,
25.36524,95.68,1009.44,26.11,1763124878,4.11,,
25.36172,95.66,1009.39,26.11,1763124938,4.1,,
25.36408,95.73,1009.46,26.1,1763124998,4.1,,
25.35765,95.75,1009.48,26.09,1763125058,4.1,,
25.37462,95.79,1009.49,26.1,1763125118,4.1,,
25.37989,95.82,1009.51,26.1,1763125178,4.1,,
25.39861,95.87,1009.53,26.11,1763125238,4.11,,
25.41089,95.94,1009.54,26.11,1763125298,4.1,,
25.39099,95.94,1009.59,26.09,1763125358,4.11,,
25.38455,95.96,1009.6,26.08,1763125418,4.11,,
25.39156,96.0,1009.62,26.08,1763125478,4.11,,
25.36991,95.99,1009.64,26.06,1763125538,4.1,,
25.40326,96.01,1009.69,26.09,1763125598,4.1,,
25.38687,96.03,1009.73,26.07,1763125659,4.1,,
25.37867,96.04,1009.73,26.06,1763125719,4.1,,
25.37047,96.05,1009.71,26.05,1763125779,4.1,,
25.35877,96.04,1009.73,26.04,1763125839,4.1,,
25.37397,96.07,1009.74,26.05,1763125899,4.1,,
25.35407,96.07,1009.75,26.03,1763125959,4.1,,
25.34237,96.06,1009.76,26.02,1763126019,4.1,,
25.36927,96.1,1009.77,26.04,1763126079,4.1,,
25.34937,96.1,1009.75,26.02,1763126139,4.1,,
25.35462,96.13,1009.8,26.02,1763126199,4.11,,
25.37331,96.18,1009.79,26.03,1763126259,4.1,,
25.36337,96.18,1009.8,26.02,1763126319,4.1,,
25.34871,96.21,1009.8,26.0,1763126379,4.11,,
25.33701,96.2,1009.81,25.99,1763126439,4.1,,
25.37036,96.22,1009.79,26.02,1763126499,4.1,,
25.36967,96.33,1009.79,26.0,1763126559,4.1,,
25.41873,96.44,1009.77,26.03,1763126619,4.09,,
25.3941,96.47,1009.79,26.0,1763126679,4.1,,
25.4063,96.54,1009.76,26.0,1763126739,4.1,,
25.39161,96.57,1009.77,25.98,1763126799,4.1,,
25.4185,96.61,1009.74,26.0,1763126859,4.1,,
25.44189,96.63,1009.74,26.02,1763126919,4.09,,
25.4389,96.67,1009.72,26.01,1763126980,4.1,,
25.43242,96.69,1009.73,26.0,1763127040,4.1,,
25.42768,96.72,1009.73,25.99,1763127100,4.1,,
25.44286,96.75,1009.73,26.0,1763127160,4.1,,
25.45156,96.8,1009.72,26.0,1763127220,4.1,,
25.46847,96.84,1009.73,26.01,1763127280,4.1,,
25.44032,96.85,1009.7,25.98,1763127340,4.1,,
25.45248,96.92,1009.72,25.98,1763127400,4.1,,
25.44079,96.91,1009.73,25.97,1763127460,4.1,,
25.45248,96.92,1009.73,25.98,1763127520,4.1,,
25.44297,96.98,1009.72,25.96,1763127580,4.1,,
25.45988,97.02,1009.73,25.97,1763127640,4.1,,
25.46855,97.07,1009.73,25.97,1763127700,4.1,,
25.47895,97.13,1009.74,25.97,1763127760,4.1,,
25.46076,97.14,1009.75,25.95,1763127820,4.1,,
25.49281,97.21,1009.75,25.97,1763127880,4.1,,
25.45987,97.25,1009.75,25.93,1763127940,4.1,,
25.47503,97.28,1009.74,25.94,1763128000,4.1,,
25.45164,97.26,1009.73,25.92,1763128060,4.1,,
25.46161,97.26,1009.74,25.93,1763128120,4.1,,
25.43863,97.3,1009.71,25.9,1763128180,4.11,,
25.43344,97.27,1009.69,25.9,1763128241,4.1,,
25.45032,97.31,1009.71,25.91,1763128301,4.11,,
25.44035,97.31,1009.67,25.9,1763128361,4.1,,
25.44035,97.31,1009.66,25.9,1763128421,4.1,,
25.46721,97.35,1009.66,25.92,1763128481,4.1,,
25.43212,97.32,1009.66,25.89,1763128541,4.1,,
25.44381,97.33,1009.64,25.9,1763128601,4.1,,
25.44554,97.34,1009.64,25.9,1763128661,4.1,,
25.44554,97.34,1009.62,25.9,1763128721,4.1,,
25.43558,97.34,1009.58,25.89,1763128781,4.1,,
25.46894,97.36,1009.58,25.92,1763128841,4.1,,
25.45724,97.35,1009.57,25.91,1763128901,4.1,,
25.43731,97.35,1009.55,25.89,1763128961,4.1,,
25.43731,97.35,1009.54,25.89,1763129021,4.09,,
25.47412,97.39,1009.54,25.92,1763129082,4.1,,
25.46761,97.41,1009.53,25.91,1763129141,4.1,,
25.44767,97.41,1009.53,25.89,1763129201,4.1,,
25.44595,97.4,1009.55,25.89,1763129261,4.1,,
25.47107,97.43,1009.53,25.91,1763129321,4.1,,
25.46628,97.46,1009.49,25.9,1763129381,4.1,,
25.44461,97.45,1009.57,25.88,1763129441,4.1,,
25.45458,97.45,1009.59,25.89,1763129501,4.1,,
25.45458,97.45,1009.6,25.89,1763129561,4.11,,
25.42774,97.41,1009.6,25.87,1763129621,4.1,,
25.46628,97.46,1009.61,25.9,1763129681,4.1,,
25.44289,97.44,1009.57,25.88,1763129741,4.1,,
25.50136,97.49,1009.61,25.93,1763129802,4.1,,
25.49312,97.5,1009.63,25.92,1763129862,4.1,,
25.54335,97.56,1009.62,25.96,1763129922,4.1,,
25.5052,97.57,1009.65,25.92,1763129982,4.1,,
25.44194,97.55,1009.66,25.86,1763130042,4.1,,
25.44673,97.52,1009.64,25.87,1763130102,4.1,,
25.44021,97.54,1009.7,25.86,1763130162,4.1,,
25.48047,97.6,1009.71,25.89,1763130223,4.1,,
25.44232,97.61,1009.73,25.85,1763130282,4.1,,
25.48257,97.67,1009.75,25.88,1763130342,4.1,,
25.46607,97.69,1009.79,25.86,1763130402,4.1,,
25.4561,97.69,1009.78,25.85,1763130462,4.1,,
25.4561,97.69,1009.79,25.85,1763130522,4.1,,
25.49118,97.72,1009.79,25.88,1763130582,4.1,,
25.46952,97.71,1009.8,25.86,1763130642,4.1,,
25.46952,97.71,1009.8,25.86,1763130702,4.1,,
25.48121,97.72,1009.82,25.87,1763130762,4.1,,
25.5046,97.74,1009.86,25.89,1763130822,4.1,,
25.50805,97.76,1009.87,25.89,1763130882,4.1,,
25.51629,97.75,1009.87,25.9,1763130942,4.1,,
25.52318,97.79,1009.9,25.9,1763131002,4.1,,
25.51321,97.79,1009.88,25.89,1763131062,4.09,,
25.47676,97.81,1009.91,25.85,1763131123,4.1,,
25.53523,97.86,1009.93,25.9,1763131183,4.1,,
25.50015,97.83,1009.98,25.87,1763131243,4.1,,
25.50704,97.87,1009.97,25.87,1763131303,4.1,,
25.48227,97.9,1010.01,25.84,1763131363,4.1,,
25.43584,97.92,1009.99,25.79,1763131423,4.1,,
25.45441,97.97,1010.02,25.8,1763131483,4.1,,
25.40658,98.04,1010.03,25.74,1763131543,4.1,,
25.40518,98.09,1010.07,25.73,1763131603,4.1,,
25.39208,98.13,1010.07,25.71,1763131663,4.1,,
25.40408,98.2,1010.04,25.71,1763131723,4.1,,
25.36589,98.21,1010.02,25.67,1763131783,4.1,,
25.39269,98.25,1010.06,25.69,1763131843,4.1,,
25.35791,98.28,1010.05,25.65,1763131903,4.09,,
25.37303,98.31,1010.08,25.66,1763131963,4.1,,
25.35164,98.36,1010.09,25.63,1763132023,4.11,,
25.38356,98.43,1010.13,25.65,1763132083,4.1,,
25.33537,98.44,1010.12,25.6,1763132143,4.1,,
25.27719,98.45,1010.17,25.54,1763132203,4.1,,
25.23412,98.49,1010.18,25.49,1763132264,4.09,,
25.22243,98.48,1010.22,25.48,1763132324,4.1,,
25.19249,98.48,1010.21,25.45,1763132384,4.1,,
25.19249,98.48,1010.24,25.45,1763132444,4.1,,
25.17739,98.45,1010.21,25.44,1763132504,4.1,,
25.10412,98.43,1010.25,25.37,1763132564,4.1,,
25.0642,98.43,1010.25,25.33,1763132624,4.1,,
25.06079,98.41,1010.27,25.33,1763132684,4.1,,
25.02257,98.42,1010.28,25.29,1763132744,4.1,,
25.01916,98.4,1010.26,25.29,1763132804,4.09,,
25.00091,98.41,1010.28,25.27,1763132864,4.1,,
25.00602,98.44,1010.25,25.27,1763132924,4.1,,
25.00772,98.45,1010.26,25.27,1763132984,4.1,,
24.98289,98.48,1010.24,25.24,1763133044,4.1,,
25.01794,98.51,1010.22,25.27,1763133104,4.1,,
24.988,98.51,1010.2,25.24,1763133164,4.09,,
25.00649,98.56,1010.23,25.25,1763133224,4.1,,
24.95488,98.55,1010.22,25.2,1763133284,4.1,,
24.9551,98.61,1010.29,25.19,1763133344,4.1,,
24.94682,98.62,1010.33,25.18,1763133404,4.1,,
24.93196,98.65,1010.34,25.16,1763133464,4.1,,
24.94703,98.68,1010.37,25.17,1763133524,4.1,,
24.93386,98.72,1010.4,25.15,1763133584,4.1,,
24.93067,98.76,1010.39,25.14,1763133644,4.1,,
24.93915,98.81,1010.36,25.14,1763133705,4.09,,
24.94085,98.82,1010.38,25.14,1763133765,4.1,,
24.93934,98.87,1010.34,25.13,1763133825,4.1,,
24.93275,98.89,1010.29,25.12,1763133885,4.1,,
24.95612,98.91,1010.25,25.14,1763133945,4.1,,
24.96289,98.95,1010.19,25.14,1763134005,4.1,,
24.95799,98.98,1010.16,25.13,1763134065,4.1,,
24.95799,98.98,1010.19,25.13,1763134125,4.09,,
24.95477,99.02,1010.18,25.12,1763134185,4.1,,
24.95477,99.02,1010.21,25.12,1763134245,4.1,,
24.94987,99.05,1010.19,25.11,1763134305,4.1,,
24.93988,99.05,1010.18,25.1,1763134365,4.1,,
24.92328,99.07,1010.19,25.08,1763134425,4.1,,
24.90669,99.09,1010.2,25.06,1763134485,4.1,,
24.93005,99.11,1010.17,25.08,1763134545,4.09,,
24.90178,99.12,1010.19,25.05,1763134605,4.09,,
24.91515,99.14,1010.17,25.06,1763134665,4.09,,
24.89855,99.16,1010.17,25.04,1763134725,4.09,,
24.88687,99.15,1010.17,25.03,1763134785,4.09,,
24.86351,99.13,1010.2,25.01,1763134845,4.09,,
24.85029,99.17,1010.17,24.99,1763134905,4.1,,
24.83369,99.19,1010.22,24.97,1763134965,4.1,,
24.8403,99.17,1010.22,24.98,1763135026,4.1,,
24.83031,99.17,1010.2,24.97,1763135086,4.1,,
24.83538,99.2,1010.18,24.97,1763135146,4.1,,
24.82215,99.24,1010.18,24.95,1763135206,4.09,,
24.80048,99.23,1010.14,24.93,1763135266,4.1,,
24.77557,99.26,1010.14,24.9,1763135326,4.09,,
24.79556,99.26,1010.1,24.92,1763135386,4.09,,
24.78388,99.25,1010.08,24.91,1763135446,4.1,,
24.79063,99.29,1010.08,24.91,1763135506,4.09,,
24.78063,99.29,1010.06,24.9,1763135566,4.1,,
24.80399,99.31,1010.04,24.92,1763135626,4.1,,
24.82735,99.33,1010.01,24.94,1763135686,4.1,,
24.79569,99.32,1010.03,24.91,1763135746,4.1,,
24.82566,99.32,1010.02,24.94,1763135806,4.1,,
24.79906,99.34,1010.0,24.91,1763135866,4.09,,
24.83409,99.37,1010.01,24.94,1763135926,4.09,,
24.80243,99.36,1010.0,24.91,1763135986,4.1,,
24.80412,99.37,1009.97,24.91,1763136046,4.1,,
24.80749,99.39,1010.02,24.91,1763136106,4.09,,
24.80749,99.39,1009.99,24.91,1763136167,4.1,,
24.78413,99.37,1009.93,24.89,1763136227,4.09,,
24.79749,99.39,1009.98,24.9,1763136287,4.09,,
24.77919,99.4,1009.92,24.88,1763136347,4.09,,
24.77751,99.39,1009.88,24.88,1763136407,4.1,,
24.76752,99.39,1009.89,24.87,1763136467,4.09,,
24.77582,99.38,1009.85,24.88,1763136527,4.1,,
24.71419,99.37,1009.84,24.82,1763136587,4.1,,
24.72249,99.36,1009.88,24.83,1763136647,4.09,,
24.74079,99.35,1009.87,24.85,1763136707,4.09,,
24.76414,99.37,1009.87,24.87,1763136767,4.1,,
24.72755,99.39,1009.9,24.83,1763136827,4.09,,
24.71419,99.37,1009.9,24.82,1763136887,4.1,,
24.6942,99.37,1009.91,24.8,1763136947,4.09,,
24.72755,99.39,1009.92,24.83,1763137007,4.1,,
24.72923,99.4,1009.9,24.83,1763137067,4.1,,
24.72755,99.39,1009.9,24.83,1763137127,4.09,,
24.75427,99.43,1009.86,24.85,1763137187,4.1,,
24.73092,99.41,1009.9,24.83,1763137247,4.1,,
24.79424,99.43,1009.89,24.89,1763137307,4.1,,
24.78435,99.49,1009.88,24.87,1763137368,4.09,,
24.79761,99.45,1009.92,24.89,1763137428,4.1,,
24.81433,99.49,1009.9,24.9,1763137488,4.09,,
24.81265,99.48,1009.89,24.9,1763137548,4.09,,
24.82938,99.52,1009.88,24.91,1763137608,4.09,,
24.8277,99.51,1009.85,24.91,1763137668,4.09,,
24.83106,99.53,1009.82,24.91,1763137728,4.1,,
24.85936,99.52,1009.8,24.94,1763137788,4.1,,
24.82611,99.56,1009.78,24.9,1763137848,4.09,,
24.83274,99.54,1009.76,24.91,1763137908,4.1,,
24.82106,99.53,1009.77,24.9,1763137968,4.09,,
24.81938,99.52,1009.73,24.9,1763138028,4.1,,
24.83611,99.56,1009.72,24.91,1763138088,4.09,,
24.74774,99.51,1009.69,24.83,1763138208,4.09,,
24.75774,99.51,1009.72,24.84,1763138268,4.09,,
24.72439,99.49,1009.74,24.81,1763138328,4.1,,
24.72103,99.47,1009.72,24.81,1763138388,4.1,,
24.68936,99.46,1009.72,24.78,1763138448,4.09,,
24.69599,99.44,1009.7,24.79,1763138508,4.09,,
24.686,99.44,1009.66,24.78,1763138568,4.09,,
24.66601,99.44,1009.65,24.76,1763138628,4.09,,
24.66265,99.42,1009.63,24.76,1763138689,4.1,,
24.64098,99.41,1009.58,24.74,1763138749,4.1,,
24.63593,99.38,1009.55,24.74,1763138809,4.1,,
24.66096,99.41,1009.54,24.76,1763138869,4.1,,
24.64929,99.4,1009.51,24.75,1763138929,4.1,,
24.66928,99.4,1009.48,24.77,1763138989,4.1,,
24.67096,99.41,1009.49,24.77,1763139049,4.1,,
24.67927,99.4,1009.48,24.78,1763139109,4.09,,
24.69431,99.43,1009.44,24.79,1763139169,4.09,,
24.67264,99.42,1009.46,24.77,1763139229,4.09,,
24.68263,99.42,1009.5,24.78,1763139289,4.09,,
24.71429,99.43,1009.52,24.81,1763139349,4.1,,
24.71093,99.41,1009.53,24.81,1763139409,4.09,,
24.73596,99.44,1009.49,24.83,1763139470,4.09,,
24.74596,99.44,1009.55,24.84,1763139529,4.1,,
24.761,99.47,1009.55,24.85,1763139589,4.09,,
24.7327,99.48,1009.55,24.82,1763139649,4.1,,
24.7327,99.48,1009.57,24.82,1763139709,4.09,,
24.74438,99.49,1009.54,24.83,1763139769,4.09,,
24.74932,99.46,1009.51,24.84,1763139829,4.09,,
24.75101,99.47,1009.54,24.84,1763139889,4.1,,
24.74606,99.5,1009.5,24.83,1763139949,4.1,,
24.76773,99.51,1009.47,24.85,1763140009,4.09,,
24.72607,99.5,1009.45,24.81,1763140069,4.09,,
24.70272,99.48,1009.47,24.79,1763140130,4.1,,
24.71608,99.5,1009.44,24.8,1763140190,4.09,,
24.74774,99.51,1009.47,24.83,1763140250,4.09,,
24.7144,99.49,1009.45,24.8,1763140310,4.09,,
24.74774,99.51,1009.44,24.83,1763140370,4.09,,
24.74774,99.51,1009.45,24.83,1763140430,4.09,,
24.73775,99.51,1009.45,24.82,1763140491,4.09,,
24.74943,99.52,1009.45,24.83,1763140550,4.09,,
24.74774,99.51,1009.44,24.83,1763140610,4.1,,
24.7711,99.53,1009.45,24.85,1763140670,4.09,,
24.74943,99.52,1009.44,24.83,1763140730,4.09,,
24.75279,99.54,1009.44,24.83,1763140790,4.09,,
24.74943,99.52,1009.47,24.83,1763140850,4.1,,
24.77446,99.55,1009.47,24.85,1763140910,4.1,,
24.74943,99.52,1009.46,24.83,1763140970,4.09,,
24.76773,99.51,1009.44,24.85,1763141030,4.1,,
24.75279,99.54,1009.44,24.83,1763141090,4.09,,
24.75447,99.55,1009.42,24.83,1763141150,4.09,,
24.75447,99.55,1009.4,24.83,1763141210,4.09,,
24.76447,99.55,1009.4,24.84,1763141270,4.09,,
24.75616,99.56,1009.4,24.83,1763141331,4.1,,
24.7428,99.54,1009.39,24.82,1763141391,4.09,,
24.77446,99.55,1009.3,24.85,1763141451,4.09,,
24.78782,99.57,1009.38,24.86,1763141511,4.1,,
24.75279,99.54,1009.36,24.83,1763141571,4.1,,
24.79613,99.56,1009.36,24.87,1763141631,4.09,,
24.7711,99.53,1009.35,24.85,1763141691,4.09,,
24.7894,99.52,1009.33,24.87,1763141751,4.09,,
24.79613,99.56,1009.35,24.87,1763141811,4.09,,
24.8178,99.57,1009.34,24.89,1763141871,4.09,,
24.78782,99.57,1009.3,24.86,1763141931,4.09,,
24.80949,99.58,1009.29,24.88,1763141991,4.09,,
24.80613,99.56,1009.26,24.88,1763142051,4.09,,
24.81612,99.56,1009.24,24.89,1763142111,4.09,,
24.81612,99.56,1009.22,24.89,1763142171,4.1,,
24.82611,99.56,1009.21,24.9,1763142231,4.09,,
24.82611,99.56,1009.2,24.9,1763142291,4.1,,
24.79781,99.57,1009.18,24.87,1763142351,4.09,,
24.81612,99.56,1009.19,24.89,1763142411,4.09,,
24.82285,99.6,1009.2,24.89,1763142472,4.09,,
24.83284,99.6,1009.2,24.9,1763142532,4.09,,
24.81948,99.58,1009.18,24.89,1763142592,4.09,,
24.83284,99.6,1009.17,24.9,1763142652,4.09,,
24.83116,99.59,1009.2,24.9,1763142712,4.09,,
24.83452,99.61,1009.18,24.9,1763142772,4.09,,
24.84452,99.61,1009.18,24.91,1763142832,4.09,,
24.83957,99.64,1009.18,24.9,1763142892,4.09,,
24.8362,99.62,1009.17,24.9,1763142952,4.09,,
24.82453,99.61,1009.17,24.89,1763143012,4.09,,
24.83957,99.64,1009.19,24.9,1763143072,4.09,,
24.86124,99.65,1009.18,24.92,1763143132,4.09,,
24.84788,99.63,1009.21,24.91,1763143192,4.09,,
24.83957,99.64,1009.24,24.9,1763143252,4.09,,
24.83957,99.64,1009.23,24.9,1763143312,4.09,,
24.86956,99.64,1009.25,24.93,1763143372,4.09,,
24.84461,99.67,1009.23,24.9,1763143432,4.1,,
24.88628,99.68,1009.28,24.94,1763143492,4.09,,
24.86797,99.69,1009.26,24.92,1763143552,4.09,,
24.88964,99.7,1009.27,24.94,1763143612,4.09,,
24.86133,99.71,1009.25,24.91,1763143672,4.09,,
24.84797,99.69,1009.21,24.9,1763143732,4.09,,
24.84965,99.7,1009.18,24.9,1763143793,4.09,,
24.87964,99.7,1009.15,24.93,1763143853,4.09,,
24.893,99.72,1009.06,24.94,1763143913,4.09,,
24.86301,99.72,1009.02,24.91,1763143973,4.09,,
24.86301,99.72,1009.0,24.91,1763144033,4.09,,
24.88468,99.73,1008.98,24.93,1763144093,4.1,,
24.89468,99.73,1008.97,24.94,1763144153,4.09,,
24.86301,99.72,1008.99,24.91,1763144213,4.09,,
24.87141,99.77,1008.99,24.91,1763144273,4.09,,
24.88636,99.74,1008.96,24.93,1763144333,4.1,,
24.88972,99.76,1008.94,24.93,1763144393,4.09,,
24.9014,99.77,1008.85,24.94,1763144453,4.09,,
24.9114,99.77,1008.81,24.95,1763144513,4.09,,
24.90972,99.76,1008.81,24.95,1763144573,4.09,,
24.91308,99.78,1008.78,24.95,1763144633,4.09,,
24.90812,99.81,1008.75,24.94,1763144693,4.09,,
24.85142,99.77,1008.78,24.89,1763144753,4.09,,
24.82478,99.79,1008.74,24.86,1763144813,4.09,,
24.7664,99.74,1008.72,24.81,1763144873,4.09,,
24.74809,99.75,1008.73,24.79,1763144933,4.1,,
24.76305,99.72,1008.7,24.81,1763144993,4.09,,
24.75809,99.75,1008.72,24.8,1763145054,4.09,,
24.74138,99.71,1008.74,24.79,1763145114,4.09,,
24.7197,99.7,1008.73,24.77,1763145174,4.09,,
24.72802,99.69,1008.76,24.78,1763145234,4.09,,
24.70803,99.69,1008.76,24.76,1763145294,4.09,,
24.69635,99.68,1008.76,24.75,1763145354,4.09,,
24.68804,99.69,1008.76,24.74,1763145414,4.09,,
24.67972,99.7,1008.8,24.73,1763145474,4.1,,
24.67636,99.68,1008.79,24.73,1763145534,4.09,,
24.67133,99.65,1008.8,24.73,1763145594,4.09,,
24.68468,99.67,1008.81,24.74,1763145654,4.09,,
24.69635,99.68,1008.83,24.75,1763145714,4.09,,
24.65469,99.67,1008.82,24.71,1763145774,4.09,,
24.66301,99.66,1008.82,24.72,1763145834,4.09,,
24.59136,99.65,1008.83,24.65,1763145894,4.09,,
24.60472,99.67,1008.82,24.66,1763145954,4.09,,
24.59968,99.64,1008.8,24.66,1763146014,4.09,,
24.588,99.63,1008.81,24.65,1763146074,4.09,,
24.59632,99.62,1008.83,24.66,1763146134,4.09,,
24.56466,99.61,1008.82,24.63,1763146195,4.09,,
24.58968,99.64,1008.8,24.65,1763146255,4.09,,
24.59297,99.6,1008.79,24.66,1763146315,4.09,,
24.60136,99.65,1008.79,24.66,1763146375,4.09,,
24.59632,99.62,1008.76,24.66,1763146435,4.09,,
24.59465,99.61,1008.77,24.66,1763146495,4.09,,
24.56801,99.63,1008.76,24.63,1763146615,4.09,,
24.57801,99.63,1008.74,24.64,1763146675,4.09,,
24.54634,99.62,1008.75,24.61,1763146735,4.09,,
24.56969,99.64,1008.77,24.63,1763146795,4.09,,
24.57465,99.61,1008.77,24.64,1763146855,4.09,,
24.54802,99.63,1008.76,24.61,1763146915,4.09,,
24.54467,99.61,1008.77,24.61,1763147035,4.09,,
24.5597,99.64,1008.73,24.62,1763147096,4.09,,
24.56305,99.66,1008.71,24.62,1763147155,4.09,,
24.54802,99.63,1008.72,24.61,1763147215,4.09,,
24.5497,99.64,1008.73,24.61,1763147275,4.09,,
24.49972,99.64,1008.7,24.56,1763147335,4.09,,
24.51803,99.63,1008.69,24.58,1763147395,4.09,,
24.52139,99.65,1008.66,24.58,1763147456,4.1,,
24.53474,99.67,1008.67,24.59,1763147516,4.09,,
24.52474,99.67,1008.66,24.58,1763147576,4.09,,
24.50475,99.67,1008.67,24.56,1763147636,4.09,,
24.48309,99.66,1008.66,24.54,1763147696,4.09,,
24.49308,99.66,1008.67,24.55,1763147756,4.09,,
24.44975,99.64,1008.66,24.51,1763147816,4.09,,
24.47141,99.65,1008.66,24.53,1763147876,4.09,,
24.43975,99.64,1008.67,24.5,1763147936,4.09,,
24.44975,99.64,1008.66,24.51,1763147996,4.09,,
24.44975,99.64,1008.69,24.51,1763148056,4.09,,
24.46309,99.66,1008.7,24.52,1763148116,4.09,,
24.4531,99.66,1008.71,24.51,1763148176,4.09,,
24.44646,99.68,1008.71,24.5,1763148236,4.09,,
24.41982,99.7,1008.71,24.47,1763148296,4.09,,
24.37648,99.68,1008.73,24.43,1763148356,4.09,,
24.37313,99.66,1008.72,24.43,1763148416,4.09,,
24.3298,99.64,1008.73,24.39,1763148476,4.09,,
24.33147,99.65,1008.72,24.39,1763148536,4.09,,
24.34979,99.64,1008.71,24.41,1763148596,4.09,,
24.32645,99.62,1008.72,24.39,1763148656,4.09,,
24.34812,99.63,1008.72,24.41,1763148777,4.09,,
24.31646,99.62,1008.71,24.38,1763148837,4.09,,
24.33315,99.66,1008.7,24.39,1763148897,4.09,,
24.31483,99.67,1008.75,24.37,1763148957,4.09,,
24.29149,99.65,1008.74,24.35,1763149017,4.09,,
24.3265,99.68,1008.76,24.38,1763149077,4.09,,
24.27317,99.66,1008.72,24.33,1763149137,4.09,,
24.28651,99.68,1008.7,24.34,1763149197,4.09,,
24.20153,99.65,1008.64,24.26,1763149317,4.08,,
24.22821,99.69,1008.63,24.28,1763149377,4.09,,
24.19823,99.69,1008.58,24.25,1763149437,4.09,,
24.19488,99.67,1008.55,24.25,1763149497,4.09,,
24.19655,99.68,1008.55,24.25,1763149557,4.09,,
24.22654,99.68,1008.65,24.28,1763149617,4.09,,
24.23821,99.69,1008.55,24.29,1763149677,4.09,,
24.25987,99.7,1008.52,24.31,1763149737,4.08,,
24.26322,99.72,1008.51,24.31,1763149797,4.09,,
24.24156,99.71,1008.46,24.29,1763149857,4.09,,
24.2449,99.73,1008.45,24.29,1763149917,4.09,,
24.26155,99.71,1008.44,24.31,1763149977,4.09,,
24.28322,99.72,1008.4,24.33,1763150037,4.09,,
24.27656,99.74,1008.37,24.32,1763150097,4.09,,
24.29655,99.74,1008.36,24.34,1763150158,4.09,,
